timestamp,rr
1622965560765,837,5693353
1622965561765,820,5694190
1622965562585,816,5695010
1622965562735,833,5695826
1622965563727,828,5696659
1622965564725,845,5697487
1622965565706,855,5698332
1622965566705,852,5699187
1622965567557,827,5700039
1622965567708,814,5700866
1622965568687,783,5701680
1622965569684,769,5702463
1622965570453,749,5703232
1622965570666,728,5703981
1622965571667,759,5704709
1622965572647,804,5705468
1622965573629,828,5706272
1622965574457,840,5707100
1622965574628,858,5707940
1622965575605,840,5708798
1622965576599,850,5709638
1622965577607,847,5710488
1622965578586,836,5711335
1622965579422,827,5712171
1622965579569,813,5712998
1622965580555,814,5713811
1622965581566,798,5714625
1622965582539,804,5715423
1622965583343,797,5716227
1622965584526,801,5717024
1622965584552,815,5717825
1622965585505,788,5718640
1622965586498,794,5719428
1622965587292,797,5720222
1622965587486,786,5721019
1622965588487,804,5721805
1622965589967,820,5722609
1622965590953,816,5723429
1622965591769,804,5724245
1622965591943,802,5725049
1622965592944,800,5725851
1622965593923,769,5726651
1622965594929,784,5727420
1622965595713,790,5728204
1622965595900,793,5728994
1622965596907,769,5729787
1622965597886,744,5730556
1622965598630,747,5731300
1622965598869,754,5732047
1622965599866,761,5732801
1622965600849,764,5733562
1622965601839,795,5734326
1622965602634,821,5735121
1622965602856,839,5735942
1622965603823,837,5736781
1622965604824,824,5737618
1622965605803,831,5738442
1622965606806,836,5739273
1622965607642,851,5740109
1622965607786,846,5740960
1622965609763,847,5741806
1622965609774,849,5742653
1622965610748,838,5743502
1622965611745,843,5744340
1622965612730,852,5745183
1622965613582,850,5746035
1622965613726,854,5746885
1622965614725,809,5747739
1622965615701,780,5748548
1622965616481,753,5749328
1622965616690,731,5750081
1622965617680,710,5750812
1622965618686,708,5751522
1622965619394,710,5752230
1622965619667,698,5752940
1622965620652,691,5753638
1622965621343,686,5754329
1622965621645,699,5755015
1622965622645,699,5755714
1622965623344,708,5756413
1622965623619,709,5757121
1622965624609,707,5757830
1622965625316,702,5758537
1622965625602,693,5759239
1622965626590,683,5759932
1622965627273,674,5760615
1622965627586,658,5761289
1622965628573,649,5761947
1622965629222,648,5762596
1622965629564,642,5763244
1622965630565,629,5763886
1622965631194,629,5764515
1622965631542,624,5765144
1622965632529,617,5765768
1622965633146,637,5766385
1622965633524,680,5767022
1622965634512,715,5767702
1622965635227,730,5768417
1622965635506,747,5769147
1622965636507,717,5769894
1622965637479,702,5770611
1622965638181,693,5771313
1622965638473,687,5772006
1622965639966,702,5772693
1622965640668,683,5773395
1622965640944,692,5774078
1622965641946,682,5774770
1622965642628,690,5775452
1622965642925,683,5776142
1622965643926,680,5776825
1622965644606,680,5777505
1622965644907,688,5778185
1622965645894,683,5778873
1622965646577,682,5779556
1622965646884,678,5780238
1622965647877,688,5780916
1622965648867,698,5781604
1622965649867,766,5782302
1622965650633,789,5783068
1622965650847,810,5783857
1622965651834,744,5784667
1622965652578,759,5785411
1622965652824,695,5786170
1622965653818,705,5786865
1622965654827,695,5787570
1622965655522,698,5788265
1622965655807,702,5788963
1622965656806,710,5789665
1622965657516,695,5790375
1622965657786,689,5791070
1622965658785,675,5791759
1622965659460,659,5792434
1622965659766,647,5793093
1622965660413,637,5793740
1622965660766,625,5794377
1622965661735,627,5795002
1622965662362,628,5795629
1622965662727,629,5796257
1622965663724,637,5796886
1622965664361,641,5797523
1622965664705,641,5798164
1622965665698,645,5798805
1622965666343,640,5799450
1622965666684,641,5800090
1622965667325,637,5800731
1622965667685,633,5801368
1622965668668,644,5802001
1622965669656,665,5802645
1622965670321,686,5803310
1622965670664,705,5803996
1622965671648,694,5804701
1622965672342,699,5805395
1622965672628,707,5806094
1622965673618,692,5806801
1622965674310,679,5807493
1622965674627,657,5808172
1622965675598,644,5808829
1622965676242,635,5809473
1622965676587,625,5810108
1622965677212,626,5810733
1622965677586,630,5811359
1622965678588,633,5811989
1622965679221,641,5812622
1622965679558,650,5813263
1622965680566,659,5813913
1622965681225,654,5814572
1622965681546,652,5815226
1622965682547,647,5815878
1622965683194,649,5816525
1622965683527,644,5817174
1622965685002,636,5817818
1622965685638,630,5818454
1622965685505,632,5819084
1622965686137,629,5819716
1622965686488,627,5820345
1622965687478,618,5820972
1622965688096,612,5821590
1622965688967,620,5822202
1622965689967,625,5822822
1622965690592,630,5823447
1622965690940,623,5824077
1622965691563,616,5824700
1622965691948,604,5825316
1622965692926,606,5825920
1622965693532,600,5826526
1622965693928,597,5827126
1622965694525,595,5827723
1622965694925,590,5828318
1622965695515,584,5828908
1622965695905,575,5829492
1622965696882,571,5830067
1622965697453,571,5830638
1622965698862,579,5831209
1622965699441,571,5831788
1622965698901,572,5832359
1622965699473,567,5832931
1622965699853,566,5833498
1622965700847,568,5834064
1622965701415,568,5834632
1622965701845,574,5835200
1622965702419,571,5835774
1622965702823,570,5836345
1622965703393,576,5836915
1622965703827,569,5837491
1622965704801,580,5838060
1622965705381,603,5838640
1622965705789,646,5839243
1622965706786,639,5839889
1622965707787,674,5840528
1622965708461,720,5841202
1622965708767,747,5841922
1622965709766,806,5842669
1622965710746,777,5843475
1622965711523,776,5844252
1622965711746,768,5845028
1622965712722,734,5845796
1622965713456,721,5846530
1622965713728,685,5847251
1622965714706,666,5847936
1622965715372,643,5848602
1622965715693,636,5849245
1622965716684,641,5849881
1622965717325,647,5850522
1622965717673,676,5851169
1622965718662,733,5851845
1622965719666,729,5852578
1622965720395,721,5853307
1622965720642,718,5854028
1622965721646,725,5854746
1622965722371,713,5855471
1622965722623,711,5856184
1622965723627,723,5856895
1622965724607,748,5857618
1622965725355,730,5858366
1622965725606,739,5859096
1622965726582,740,5859835
1622965727587,738,5860575
1622965728325,737,5861313
1622965728566,719,5862050
1622965729584,722,5862769
1622965730546,737,5863491
1622965731283,760,5864228
1622965731530,757,5864988
1622965732521,744,5865745
1622965733513,782,5866489
1622965734295,774,5867271
1622965734500,755,5868045
1622965736482,758,5868800
1622965736522,740,5869558
1622965737262,722,5870298
1622965737473,701,5871020
1622965738958,689,5871721
1622965739647,696,5872410
1622965739947,707,5873106
1622965740947,713,5873813
1622965741928,721,5874526
1622965742649,736,5875247
1622965742917,732,5875983
1622965743927,707,5876715
1622965744634,704,5877422
1622965744905,688,5878126
1622965745885,680,5878814
1622965746565,704,5879494
1622965746877,716,5880198
1622965747870,708,5880914
1622965748867,701,5881622
1622965749568,696,5882323
1622965749866,695,5883019
1622965750846,687,5883714
1622965751533,680,5884401
1622965751824,682,5885081
1622965752827,676,5885763
1622965753503,672,5886439
1622965753804,690,5887111
1622965754808,709,5887801
1622965755517,711,5888510
1622965755787,724,5889221
1622965756785,710,5889945
1622965757765,720,5890655
1622965758485,717,5891375
1622965758766,708,5892092
1622965759766,703,5892800
1622965760469,696,5893503
1622965760746,704,5894199
1622965761727,713,5894903
1622965762726,712,5895616
1622965763438,698,5896328
1622965763707,701,5897026
1622965764706,689,5897727
1622965765395,690,5898416
1622965765687,680,5899106
1622965766674,668,5899786
1622965767342,655,5900454
1622965767684,656,5901109
1622965768668,657,5901765
1622965769325,658,5902422
1622965769648,669,5903080
1622965770647,680,5903749
1622965771327,686,5904429
1622965771627,680,5905115
1622965772617,679,5905795
1622965773296,686,5906474
1622965773608,676,5907160
1622965774606,667,5907836
1622965775273,649,5908503
1622965775603,642,5909152
1622965776587,634,5909794
1622965777221,630,5910428
1622965777586,640,5911058
1622965778226,646,5911698
1622965778587,649,5912344
1622965779547,660,5912993
1622965780547,665,5913653
1622965781212,674,5914318
1622965781527,687,5914992
1622965782526,685,5915679
1622965783211,675,5916364
1622965783507,668,5917039
1622965784175,655,5917707
1622965784494,648,5918362
1622965785507,641,5919010
1622965786148,633,5919651
1622965786474,626,5920284
1622965787467,617,5920910
1622965788084,618,5921527
1622965788952,618,5922145
1622965789570,625,5922763
1622965789947,628,5923388
1622965790932,642,5924016
1622965791574,649,5924658
1622965791922,674,5925307
1622965792928,674,5925981
1622965793903,678,5926655
1622965794581,670,5927333
1622965794907,679,5928003
1622965795586,660,5928682
1622965795884,655,5929342
1622965796872,642,5929997
1622965797514,645,5930639
1622965797862,636,5931284
1622965798868,628,5931920
1622965799496,629,5932548
1622965799846,636,5933177
1622965800847,622,5933813
1622965801469,610,5934435
1622965801828,617,5935045
1622965802445,615,5935662
1622965802827,637,5936277
1622965803802,657,5936914
1622965804459,659,5937571
1622965805287,657,5938230
1622965805786,656,5938887
1622965806442,657,5939543
1622965806768,665,5940200
1622965807766,651,5940865
1622965808417,653,5941516
1622965808751,654,5942169
1622965809741,662,5942823
1622965810403,661,5943485
1622965810746,672,5944146
1622965811721,671,5944818
1622965812392,697,5945489
1622965812726,688,5946186
1622965813706,707,5946874
1622965814688,731,5947581
1622965815419,743,5948312
1622965815688,726,5949055
1622965816686,742,5949781
1622965817428,716,5950523
1622965817665,709,5951239
1622965819147,687,5951948
1622965819646,680,5952635
1622965820326,689,5953315
1622965820646,713,5954004
1622965821628,722,5954717
1622965822350,730,5955439
1622965822628,725,5956169
1622965823607,728,5956894
1622965824592,714,5957622
1622965825306,703,5958336
1622965825582,701,5959039
1622965826587,686,5959740
1622965827273,671,5960426
1622965827567,653,5961097
1622965828220,635,5961750
1622965828568,627,5962385
1622965829546,621,5963012
1622965830167,613,5963633
1622965830530,611,5964246
1622965831527,620,5964857
1622965832147,634,5965477
1622965832524,659,5966111
1622965833501,660,5966770
1622965834161,678,5967430
1622965834507,697,5968108
1622965835486,692,5968805
1622965836178,712,5969497
1622965836469,704,5970209
1622965837966,710,5970913
1622965838945,702,5971623
1622965839647,694,5972325
1622965839934,682,5973019
1622965840946,677,5973701
1622965841623,676,5974378
1622965841928,676,5975054
1622965842906,686,5975730
1622965843592,697,5976416
1622965843907,698,5977113
1622965844884,691,5977811
1622965845575,694,5978502
1622965845886,693,5979196
1622965846866,702,5979889
1622965847867,706,5980591
1622965848573,720,5981297
1622965848847,712,5982017
1622965849837,704,5982729
1622965850541,684,5983433
1622965850825,667,5984117
1622965851827,659,5984784
1622965852486,659,5985443
1622965852805,664,5986102
1622965853807,676,5986766
1622965855786,731,5987442
1622965856517,797,5988173
1622965855816,839,5988970
1622965856763,819,5989809
1622965857756,781,5990628
1622965858537,754,5991409
1622965858747,725,5992163
1622965859745,704,5992888
1622965860449,698,5993592
1622965860727,686,5994290
1622965861727,653,5994976
1622965862380,641,5995629
1622965862707,651,5996270
1622965863693,632,5996921
1622965864325,644,5997553
1622965864686,652,5998197
1622965865673,664,5998849
1622965866337,675,5999513
1622965866663,682,6000188
1622965867658,699,6000870
1622965868647,699,6001569
1622965869346,726,6002268
1622965869647,723,6002994
1622965870627,718,6003717
1622965871345,733,6004435
1622965871616,727,6005168
1622965872607,728,6005895
1622965873607,725,6006623
1622965874332,724,6007348
1622965874606,728,6008072
1622965875587,719,6008800
1622965876306,722,6009519
1622965876562,717,6010241
1622965877566,711,6010958
1622965878542,700,6011669
1622965879242,678,6012369
1622965879548,672,6013047
1622965880527,661,6013719
1622965881188,667,6014380
1622965881525,672,6015047
1622965882507,707,6015719
1622965883506,742,6016426
1622965884248,771,6017168
1622965884483,811,6017939
1622965885982,774,6018750
1622965886485,745,6019524
1622965887230,729,6020269
1622965887965,729,6020998
1622965888938,733,6021727
1622965889671,722,6022460
1622965889947,711,6023182
1622965890918,727,6023893
1622965891907,704,6024620
1622965892611,732,6025324
1622965892897,736,6026056
1622965893890,726,6026792
1622965895888,735,6027518
1622965896623,720,6028253
1622965895906,716,6028973
1622965896858,695,6029689
1622965897553,674,6030384
1622965897865,670,6031058
1622965898844,656,6031728
1622965899500,650,6032384
1622965899843,670,6033034
1622965900818,680,6033704
1622965901825,741,6034384
1622965902566,749,6035125
1622965902804,789,6035874
1622965903788,794,6036663
1622965904582,751,6037457
1622965904778,722,6038208
1622965905768,698,6038930
1622965906765,711,6039628
1622965907476,710,6040339
1622965907772,705,6041049
1622965908745,705,6041754
1622965909450,695,6042459
1622965909746,693,6043154
1622965910726,662,6043847
1622965911388,654,6044509
1622965911728,671,6045163
1622965912697,696,6045834
1622965913688,718,6046530
1622965914406,702,6047248
1622965914677,710,6047950
1622965915670,699,6048660
1622965916369,709,6049359
1622965916660,685,6050068
1622965917648,669,6050753
1622965918317,660,6051422
1622965918637,661,6052082
1622965919627,646,6052743
1622965920273,650,6053389
1622965920618,666,6054039
1622965921608,697,6054705
1622965922305,704,6055402
1622965922605,694,6056106
1622965923605,713,6056800
1622965924318,728,6057513
1622965924584,711,6058241
1622965925567,699,6058952
1622965926567,713,6059651
1622965927280,703,6060364
1622965927564,698,6061067
1622965928547,707,6061765
1622965929530,748,6062472
1622965930278,710,6063220
1622965930527,827,6063930
1622965931512,712,6064757
1622965932224,700,6065469
1622965932501,678,6066169
1622965933505,672,6066847
1622965934177,677,6067519
1622965934481,681,6068196
1622965935487,681,6068877
1622965936168,667,6069558
1622965936968,651,6070225
1622965937948,646,6070876
1622965938948,641,6071522
1622965939923,634,6072163
1622965940557,1252,6072797
1622965940926,630,6074049
1622965941556,451,6074679
1622965941904,848,6075130
1622965942907,671,6075978
1622965943578,649,6076649
1622965943886,634,6077298
1622965944887,624,6077932
1622965945511,637,6078556
1622965945867,669,6079193
1622965946857,749,6079862
1622965947848,792,6080611
1622965948640,791,6081403
1622965948847,699,6082194
1622965949827,663,6082893
1622965950490,658,6083556
1622965950828,679,6084214
1622965951802,730,6084893
1622965952804,764,6085623
1622965953568,733,6086387
1622965953787,681,6087120
1622965954785,686,6087801
